ASPECT_RATIO_1_X,ASPECT_RATIO_1_Y,ASPECT_RATIO_2_X,ASPECT_RATIO_2_Y,ASPECT_RATIO_3_X,ASPECT_RATIO_3_Y,ASPECT_RATIO_4_X,ASPECT_RATIO_4_Y,ASPECT_RATIO_6_X,ASPECT_RATIO_6_Y,ASPECT_RATIO_8_X,ASPECT_RATIO_8_Y,ASPECT_RATIO_10_X,ASPECT_RATIO_10_Y
0.03361250385143144,0.00004011092126270945,0.016834262345593487,0.0000267555530657405,0.016834262345595263,0.0000267555530657405,0.03366852469118342,0.00005351110613148057,0.03366852469118342,0.000053511106131480784,0.03355648301167946,0.00002671073639393855,0.03361250385143144,0.00004011092126270945
3.2135794515559795,0.0006882048121901349,3.5837091398000034,0.001223226240161341,3.920394386711857,0.00175833730147615,2.648329178454386,0.0014803394862889004,5.26612699924372,0.003657578219097505,3.7919946219993843,0.0030451135822526,2.9714293717262823,0.0027659057169266963
6.795383882804402,0.0014558247668132553,6.531077560852637,0.0022337525559508143,7.304613316153608,0.0032635052239433087,5.497829192459595,0.003080742836335117,7.8824122573597375,0.005473011960449286,6.510069745945492,0.005208683230161619,5.791910590739756,0.005425013304949442
10.008907313520629,0.002130629394134618,9.997507072631018,0.003403691773339684,9.968488277639281,0.0044623960113162105,9.956303744993138,0.00554785580235848,9.978740091313968,0.006914629842301335,9.966499537828073,0.007986689448474835,9.972157642643063,0.009340108120220724
