BETA_A_K_1.5_X,BETA_A_K_1.5_Y,BETA_A_K_3_X,BETA_A_K_3_Y,BETA_A_K_4.5_X,BETA_A_K_4.5_Y,BETA_A_K_6_X,BETA_A_K_6_Y,BETA_A_K_8_X,BETA_A_K_8_Y,BETA_A_K_10_X,BETA_A_K_10_Y
-20.00527288163647,-0.14151009227638217,-20.101775069993586,-0.2457110361698705,-20.079634128759746,-0.3250685447914608,-20.100913610175194,-0.37789276961111495,-20.041334052403084,-0.4299823258347172,-20.116338902564262,-0.4672637996938106
-13.269101180591527,-0.1422773509042659,-13.362072095643398,-0.24956563660176984,-13.487179555636239,-0.3287574001508827,-13.42468456153653,-0.383395880706631,-13.360456858483865,-0.4395492439469607,-13.528059739746581,-0.48158786775727275
-8.738577202996595,-0.1432497427444005,-8.831331863156038,-0.25072709700500323,-9.004590744290596,-0.3306779037844988,-8.891448053438985,-0.38673979921476975,-8.884311197019777,-0.44440802225556525,-9.039159489318074,-0.4890263724176229
-4.209526962446397,-0.14293366733971397,-4.3012670934808455,-0.2512980099210269,-4.424260061192122,-0.332338443864883,-4.3588282722569005,-0.3895445221911083,-4.2904988457506334,-0.44928396365087075,-4.454097896720931,-0.4948230790882663
0.3204390241297759,-0.14341821560345797,0.20003113234683667,-0.25131501779372645,0.16760326266464176,-0.3330613988449624,0.08594316501049093,-0.3909732644877429,0.21243055873160444,-0.4507270877186954,0.07881022431772777,-0.49787989348206985
4.849626925348716,-0.14322249495486972,4.758304454850787,-0.2519519921766837,4.636686886054143,-0.33419491774304644,4.702740296562887,-0.39194447093068935,4.769943951715533,-0.4506996665784357,4.638055387950594,-0.498248522258235
9.379469134286282,-0.14359882619743042,9.287586079236505,-0.25183821235391346,9.166105115896606,-0.33420057011959997,9.242747585153701,-0.39177941467009114,9.298354326966724,-0.44982416608375736,9.13775080672864,-0.49798223124703933
13.908854347435287,-0.1435756125505644,13.817053700628477,-0.2518870470566068,13.694586686174105,-0.3333873144193575,13.760314824406372,-0.3908524867024218,13.824707165957385,-0.4471497910298843,13.660925677732159,-0.4925294041815381
18.438467918631204,-0.14375204908185107,18.346084718521567,-0.25155416555742266,18.300631232902077,-0.33181483241580745,18.286767336433883,-0.38826525436075887,18.26293084115143,-0.44285391848525457,18.18277543130837,-0.4859180458796005
22.96775399270608,-0.14364215955873322,22.87501001180057,-0.25112885053850137,22.74910961720215,-0.32962736268958537,22.812103866423897,-0.3847023348663148,22.41669226408895,-0.43599210088506524,22.702502683162564,-0.47745101464354556
27.49699645982733,-0.14349414509902336,27.40334207252282,-0.25018488076994366,27.27491603436583,-0.32647525883841755,27.335502111822464,-0.37944480084335586,26.743708584518288,-0.427762459828842,27.004741729269114,-0.4674085806681334
32.02616257028285,-0.14327937309728117,31.929648634746385,-0.24747004659968747,31.7993715259052,-0.3221420600128303,31.856580289300993,-0.37215886458172026,31.202463970867,-0.41741716903657106,30.826579150180578,-0.45640548771262834
36.555481394069815,-0.14319811617960365,36.45665824785482,-0.2453698797744846,36.32224114823339,-0.31642235839118554,36.37498598347919,-0.3625364143489507,35.34496738587255,-0.40486301186999074,34.205766530150214,-0.44601883515274754
41.084621340353166,-0.14296046921590633,40.98225321579034,-0.24203290888384243,40.843407429556976,-0.3092134500626643,40.67571335308621,-0.3511723432053668,38.6758766332584,-0.39417223958448544,37.10248428198652,-0.4328634981867858
45.61264477063632,-0.14174666826346932,45.50686142066115,-0.23783322514232003,45.36111363260163,-0.2989794447245629,44.437047633477334,-0.3396531712044596,41.68175956727664,-0.38217274761185177,39.81050099255451,-0.4215427233822675
50.140223276501914,-0.14014387624880514,50.029143684022245,-0.23160000396657998,48.80244448122855,-0.2905429866669514,47.76677203530562,-0.3279265053743345,44.47231670395506,-0.3704884156792806,41.93081812429584,-0.41134965746292956
54.667341239541,-0.13813843822013444,54.54863599228959,-0.22292756490888688,51.810747679696505,-0.2806594973275167,50.77237868470202,-0.3156854617037553,46.93966488501114,-0.35908425397401733,44.39753416026356,-0.3993928203375712
59.193294496446484,-0.1351147142574905,58.4193198383161,-0.21272544172064134,55.14015052408439,-0.2686516984209197,53.077867112703515,-0.3041982016136352,49.4164895690387,-0.3473938348666961,47.07642848370614,-0.38436900026164167
63.71833734695295,-0.13129503498599865,62.036693708910846,-0.20105802572632264,58.35997485703149,-0.2551266866546702,56.028485574997745,-0.29102462864801404,52.25767170905441,-0.333955182543579,49.11207076073666,-0.3726733910369021
70.01011645726427,-0.12353620000106785,65.50849904317992,-0.18783640368729987,61.89988146028119,-0.23858788835297662,58.494601637129634,-0.27854324296904615,56.197845193534775,-0.31052189514040546,51.039606683077125,-0.3607476545688517
,,68.33992532531678,-0.17652623892694852,64.96873247934899,-0.22164049359511728,61.64859128774596,-0.25984086131742823,54.55209874038201,-0.32024071038397256,53.182764752054425,-0.348765852017578
,,70.23088547034105,-0.16797996571959473,67.08529680316533,-0.20869387384597304,60.20853977221152,-0.2684434410692068,58.20537658905815,-0.2980588676075089,55.171894339461446,-0.33411914843629015
,,,,68.20677362193763,-0.20322585172771246,63.288998273657526,-0.24911682980596206,60.377152069906415,-0.28385876419673306,57.3550782522333,-0.3194170836025394
,,,,70.19522365917518,-0.1910870679574324,66.45081009167015,-0.2276253414199641,62.662747157983546,-0.2691218983441816,59.461110318891954,-0.30270764003250256
,,,,,,68.88623123788571,-0.20951083677294308,65.02678948062974,-0.2515825738985302,61.113296967930964,-0.2917046301431095
,,,,,,70.25031167402645,-0.1998211609416965,66.96295900768374,-0.236592829796339,62.75382817881342,-0.27803844798402366
