X,Y
0.6804287035779477,0.6566555204487277
0.7027531816221797,0.6663633212818554
0.721411909765626,0.6755148828159676
0.7386664586928765,0.6842731327206033
0.7559183005289452,0.6940343599081626
0.773173826864371,0.7024304800838727
0.7915109405806126,0.7129944032691243
0.807154842887564,0.721614370288268
0.8233569002966766,0.7323468714538306
0.8443924772477998,0.7466394672718797
0.8594194987584517,0.7562521805818458
0.8754388817211418,0.7700032547788072
0.894190906244042,0.782394013766035
0.9090482485195575,0.7975585640267773
0.9252301306888282,0.8110902751133929
0.9424809651742552,0.8259004421541039
0.9593725262423688,0.8398210751326103
0.9769538008124776,0.856852093094671
0.9931042142412021,0.8717966176013838
1.0069848249019737,0.8846060339493955
1.019251792306474,0.898387421039626
1.035773318773873,0.9142028630857704
1.0505855124722654,0.9284597858883348
1.0646722110350026,0.946985027217788
1.080960197956977,0.9632662647831678
1.0959954511383116,0.980940255216243
1.1163489062790277,1.0054753216593135
1.1290637400652943,1.0202503188803562
1.1436769026177709,1.0377075801159406
